Participant,Condition,Trial_Number,Target_EventID,Choice,Source_mentioned,Goal_mentioned,Condition Count:,,
104,Linguistic_List2b_Source_Change,20,Hamster,same,1,1,,,
104,Linguistic_List2b_Source_Change,21,Oldlady,different,0,1,,,
104,Linguistic_List2b_Source_Change,22,Horse,same,1,1,,,
104,Linguistic_List2b_Source_Change,23,Girl,same,0,1,,,
104,Linguistic_List2b_Source_Change,24,Fairy,same,1,1,,,
104,Linguistic_List2b_Source_Change,25,Helicopter,same,0,1,,,
104,Linguistic_List2b_Source_Change,26,Snake,same,0,1,,,
104,Linguistic_List2b_Source_Change,27,Car,same,0,1,,,
104,Linguistic_List2b_Source_Change,28,Beetle,same,1,1,,,
105,Linguistic_List2a_Source_Change,1,Beetle,same,1,1,,,
105,Linguistic_List2a_Source_Change,2,Car,same,0,1,,,
105,Linguistic_List2a_Source_Change,3,Snake,different,1,1,,,
105,Linguistic_List2a_Source_Change,4,Helicopter,same,0,1,,,
105,Linguistic_List2a_Source_Change,5,Fairy,different,1,1,,,
105,Linguistic_List2a_Source_Change,6,Girl,same,0,1,,,
105,Linguistic_List2a_Source_Change,7,Horse,different,1,1,,,
105,Linguistic_List2a_Source_Change,8,Oldlady,same,0,1,,,
105,Linguistic_List2a_Source_Change,9,Hamster,different,1,1,,,
105,Linguistic_List2a_Source_Change,10,Ghost,same,0,1,,,
105,Linguistic_List2a_Source_Change,11,Butterfly,different,1,1,,,
105,Linguistic_List2a_Source_Change,12,Cow,same,0,1,,,
105,Linguistic_List2a_Source_Change,13,Chicken,different,1,1,,,
105,Linguistic_List2a_Source_Change,14,Man,same,0,1,,,
105,Linguistic_List2a_Source_Change,15,Pigeon,same,1,1,,,
105,Linguistic_List2a_Source_Change,16,Police,same,0,1,,,
105,Linguistic_List2a_Source_Change,17,Pig,different,0,1,,,
105,Linguistic_List2a_Source_Change,18,Cat,same,0,1,,,
105,Linguistic_List2a_Source_Change,19,Witch,different,1,1,,,
105,Linguistic_List2a_Source_Change,20,Farmer,same,0,1,,,
105,Linguistic_List2a_Source_Change,21,Bunny,same,1,1,,,
105,Linguistic_List2a_Source_Change,22,Turtle,different,1,1,,,
105,Linguistic_List2a_Source_Change,23,Boy,different,0,1,,,
105,Linguistic_List2a_Source_Change,24,Spider,same,1,1,,,
105,Linguistic_List2a_Source_Change,25,Frog,same,1,1,,,
105,Linguistic_List2a_Source_Change,26,Squirrel,different,1,1,,,
105,Linguistic_List2a_Source_Change,27,Dog,same,0,1,,,
105,Linguistic_List2a_Source_Change,28,Dolphin,same,1,1,,,
106,NonLinguistic_List2a_Goal_Change,1,Beetle,different,,,,,
106,NonLinguistic_List2a_Goal_Change,2,Car,same,,,,,
106,NonLinguistic_List2a_Goal_Change,3,Snake,different,,,,,
106,NonLinguistic_List2a_Goal_Change,4,Helicopter,different,,,,,
106,NonLinguistic_List2a_Goal_Change,5,Fairy,different,,,,,
106,NonLinguistic_List2a_Goal_Change,6,Girl,same,,,,,
106,NonLinguistic_List2a_Goal_Change,7,Horse,same,,,,,
106,NonLinguistic_List2a_Goal_Change,8,Oldlady,same,,,,,
106,NonLinguistic_List2a_Goal_Change,9,Hamster,different,,,,,
106,NonLinguistic_List2a_Goal_Change,10,Ghost,same,,,,,
106,NonLinguistic_List2a_Goal_Change,11,Butterfly,different,,,,,
106,NonLinguistic_List2a_Goal_Change,12,Cow,different,,,,,
106,NonLinguistic_List2a_Goal_Change,13,Chicken,different,,,,,
106,NonLinguistic_List2a_Goal_Change,14,Man,different,,,,,
106,NonLinguistic_List2a_Goal_Change,15,Pigeon,same,,,,,
106,NonLinguistic_List2a_Goal_Change,16,Police,same,,,,,
106,NonLinguistic_List2a_Goal_Change,17,Pig,same,,,,,
106,NonLinguistic_List2a_Goal_Change,18,Cat,same,,,,,
106,NonLinguistic_List2a_Goal_Change,19,Witch,different,,,,,
106,NonLinguistic_List2a_Goal_Change,20,Farmer,same,,,,,
106,NonLinguistic_List2a_Goal_Change,21,Bunny,same,,,,,
106,NonLinguistic_List2a_Goal_Change,22,Turtle,different,,,,,
106,NonLinguistic_List2a_Goal_Change,23,Boy,same,,,,,
106,NonLinguistic_List2a_Goal_Change,24,Spider,different,,,,,
106,NonLinguistic_List2a_Goal_Change,25,Frog,different,,,,,
106,NonLinguistic_List2a_Goal_Change,26,Squirrel,different,,,,,
106,NonLinguistic_List2a_Goal_Change,27,Dog,different,,,,,
106,NonLinguistic_List2a_Goal_Change,28,Dolphin,different,,,,,
107,Linguistic_List2a_Goal_Change,1,Beetle,same,1,1,,,
107,Linguistic_List2a_Goal_Change,2,Car,same,0,1,,,
107,Linguistic_List2a_Goal_Change,3,Snake,same,1,1,,,
107,Linguistic_List2a_Goal_Change,4,Helicopter,same,0,1,,,
107,Linguistic_List2a_Goal_Change,5,Fairy,different,1,1,,,
107,Linguistic_List2a_Goal_Change,6,Girl,same,0,1,,,
107,Linguistic_List2a_Goal_Change,7,Horse,different,1,1,,,
107,Linguistic_List2a_Goal_Change,8,Oldlady,same,0,1,,,
107,Linguistic_List2a_Goal_Change,9,Hamster,different,1,1,,,
107,Linguistic_List2a_Goal_Change,10,Ghost,same,0,1,,,
107,Linguistic_List2a_Goal_Change,11,Butterfly,different,1,1,,,
107,Linguistic_List2a_Goal_Change,12,Cow,same,0,1,,,
107,Linguistic_List2a_Goal_Change,13,Chicken,different,1,1,,,
107,Linguistic_List2a_Goal_Change,14,Man,same,0,1,,,
107,Linguistic_List2a_Goal_Change,15,Pigeon,different,1,1,,,
107,Linguistic_List2a_Goal_Change,16,Police,same,0,1,,,
107,Linguistic_List2a_Goal_Change,17,Pig,different,1,1,,,
107,Linguistic_List2a_Goal_Change,18,Cat,same,0,1,,,
107,Linguistic_List2a_Goal_Change,19,Witch,different,0,1,,,
107,Linguistic_List2a_Goal_Change,20,Farmer,same,0,1,,,
107,Linguistic_List2a_Goal_Change,21,Bunny,same,1,1,,,
107,Linguistic_List2a_Goal_Change,22,Turtle,different,1,1,,,
107,Linguistic_List2a_Goal_Change,23,Boy,same,0,1,,,
107,Linguistic_List2a_Goal_Change,24,Spider,different,1,1,,,
107,Linguistic_List2a_Goal_Change,25,Frog,different,1,1,,,
107,Linguistic_List2a_Goal_Change,26,Squirrel,different,1,1,,,
107,Linguistic_List2a_Goal_Change,27,Dog,same,0,1,,,
107,Linguistic_List2a_Goal_Change,28,Dolphin,different,1,1,,,
108,Linguistic_List1a_Goal_Change,1,Beetle,same,1,1,,,
108,Linguistic_List1a_Goal_Change,2,Car,same,0,1,,,
108,Linguistic_List1a_Goal_Change,3,Snake,different,1,1,,,
108,Linguistic_List1a_Goal_Change,4,Helicopter,same,0,1,,,
108,Linguistic_List1a_Goal_Change,5,Fairy,same,1,1,,,
108,Linguistic_List1a_Goal_Change,6,Girl,same,0,1,,,
108,Linguistic_List1a_Goal_Change,7,Horse,different,1,0,,,
108,Linguistic_List1a_Goal_Change,8,Oldlady,same,0,1,,,
108,Linguistic_List1a_Goal_Change,9,Hamster,different,1,1,,,
108,Linguistic_List1a_Goal_Change,10,Ghost,same,0,1,,,
108,Linguistic_List1a_Goal_Change,11,Butterfly,different,1,1,,,
108,Linguistic_List1a_Goal_Change,12,Cow,same,0,1,,,
108,Linguistic_List1a_Goal_Change,13,Chicken,different,1,1,,,
108,Linguistic_List1a_Goal_Change,14,Man,same,0,1,,,
108,Linguistic_List1a_Goal_Change,15,Pigeon,same,1,1,,,
108,Linguistic_List1a_Goal_Change,16,Police,same,0,1,,,
108,Linguistic_List1a_Goal_Change,17,Pig,same,1,1,,,
108,Linguistic_List1a_Goal_Change,18,Cat,same,0,1,,,
108,Linguistic_List1a_Goal_Change,19,Witch,same,1,1,,,
108,Linguistic_List1a_Goal_Change,20,Farmer,same,0,1,,,
108,Linguistic_List1a_Goal_Change,21,Bunny,different,1,1,,,
108,Linguistic_List1a_Goal_Change,22,Turtle,different,1,1,,,
108,Linguistic_List1a_Goal_Change,23,Boy,same,0,1,,,
108,Linguistic_List1a_Goal_Change,24,Spider,different,0,1,,,
108,Linguistic_List1a_Goal_Change,25,Frog,same,1,1,,,
108,Linguistic_List1a_Goal_Change,26,Squirrel,different,1,1,,,
108,Linguistic_List1a_Goal_Change,27,Dog,same,0,1,,,
108,Linguistic_List1a_Goal_Change,28,Dolphin,different,1,1,,,
109,Linguistic_List2b_Source_Change,1,Dolphin,same,0,0,,,
109,Linguistic_List2b_Source_Change,2,Dog,same,0,1,,,
109,Linguistic_List2b_Source_Change,3,Squirrel,same,0,1,,,
109,Linguistic_List2b_Source_Change,4,Frog,same,0,1,,,
109,Linguistic_List2b_Source_Change,5,Spider,same,1,1,,,
109,Linguistic_List2b_Source_Change,6,Boy,same,0,1,,,
109,Linguistic_List2b_Source_Change,7,Turtle,same,0,1,,,
109,Linguistic_List2b_Source_Change,8,Bunny,same,1,1,,,
109,Linguistic_List2b_Source_Change,9,Farmer,same,0,1,,,
109,Linguistic_List2b_Source_Change,10,Witch,same,0,0,,,
109,Linguistic_List2b_Source_Change,11,Cat,same,0,1,,,
109,Linguistic_List2b_Source_Change,12,Pig,same,0,1,,,
109,Linguistic_List2b_Source_Change,13,Police,same,0,1,,,
109,Linguistic_List2b_Source_Change,14,Pigeon,same,0,1,,,
109,Linguistic_List2b_Source_Change,15,Man,same,0,1,,,
109,Linguistic_List2b_Source_Change,16,Chicken,same,0,1,,,
109,Linguistic_List2b_Source_Change,17,Cow,same,0,1,,,
109,Linguistic_List2b_Source_Change,18,Butterfly,same,0,1,,,
109,Linguistic_List2b_Source_Change,19,Ghost,same,0,1,,,
109,Linguistic_List2b_Source_Change,20,Hamster,same,0,1,,,
109,Linguistic_List2b_Source_Change,21,Oldlady,same,0,1,,,
109,Linguistic_List2b_Source_Change,22,Horse,same,0,0,,,
109,Linguistic_List2b_Source_Change,23,Girl,same,0,1,,,
109,Linguistic_List2b_Source_Change,24,Fairy,same,0,1,,,
109,Linguistic_List2b_Source_Change,25,Helicopter,same,0,1,,,
109,Linguistic_List2b_Source_Change,26,Snake,same,0,1,,,
109,Linguistic_List2b_Source_Change,27,Car,same,0,1,,,
109,Linguistic_List2b_Source_Change,28,Beetle,same,0,1,,,
110,Linguistic_List2b_Goal_Change,1,Dolphin,different,1,1,,,
110,Linguistic_List2b_Goal_Change,2,Dog,same,0,1,,,
110,Linguistic_List2b_Goal_Change,3,Squirrel,same,1,1,,,
110,Linguistic_List2b_Goal_Change,4,Frog,different,1,1,,,
110,Linguistic_List2b_Goal_Change,5,Spider,different,1,1,,,
110,Linguistic_List2b_Goal_Change,6,Boy,same,0,1,,,
110,Linguistic_List2b_Goal_Change,7,Turtle,different,1,1,,,
110,Linguistic_List2b_Goal_Change,8,Bunny,same,1,1,,,
110,Linguistic_List2b_Goal_Change,9,Farmer,same,0,1,,,
110,Linguistic_List2b_Goal_Change,10,Witch,different,1,1,,,
110,Linguistic_List2b_Goal_Change,11,Cat,same,0,1,,,
110,Linguistic_List2b_Goal_Change,12,Pig,different,1,1,,,
110,Linguistic_List2b_Goal_Change,13,Police,same,0,1,,,
110,Linguistic_List2b_Goal_Change,14,Pigeon,different,1,1,,,
110,Linguistic_List2b_Goal_Change,15,Man,same,0,1,,,
110,Linguistic_List2b_Goal_Change,16,Chicken,same,1,1,,,
110,Linguistic_List2b_Goal_Change,17,Cow,same,0,1,,,
110,Linguistic_List2b_Goal_Change,18,Butterfly,different,1,1,,,
110,Linguistic_List2b_Goal_Change,19,Ghost,same,0,1,,,
110,Linguistic_List2b_Goal_Change,20,Hamster,different,1,1,,,
110,Linguistic_List2b_Goal_Change,21,Oldlady,same,0,1,,,
110,Linguistic_List2b_Goal_Change,22,Horse,different,1,1,,,
110,Linguistic_List2b_Goal_Change,23,Girl,same,0,1,,,
110,Linguistic_List2b_Goal_Change,24,Fairy,same,1,1,,,
110,Linguistic_List2b_Goal_Change,25,Helicopter,same,0,1,,,
110,Linguistic_List2b_Goal_Change,26,Snake,different,1,1,,,
110,Linguistic_List2b_Goal_Change,27,Car,same,0,1,,,
110,Linguistic_List2b_Goal_Change,28,Beetle,different,1,1,,,
111,Linguistic_List1b_Source_Change,1,Dolphin,same,1,1,no source-goal contrual:  dolphin swims in the ocean next to a beach and a wind turbine,,
111,Linguistic_List1b_Source_Change,2,Dog,same,0,1,,,
111,Linguistic_List1b_Source_Change,3,Squirrel,different,1,1,,,
111,Linguistic_List1b_Source_Change,4,Frog,different,1,1,,,
111,Linguistic_List1b_Source_Change,5,Spider,different,0,1,,,
111,Linguistic_List1b_Source_Change,6,Boy,same,0,1,,,
111,Linguistic_List1b_Source_Change,7,Turtle,same,0,1,,,
111,Linguistic_List1b_Source_Change,8,Bunny,different,1,1,,,
111,Linguistic_List1b_Source_Change,9,Farmer,same,0,1,,,
111,Linguistic_List1b_Source_Change,10,Witch,different,1,0,,,
111,Linguistic_List1b_Source_Change,11,Cat,same,0,1,,,
111,Linguistic_List1b_Source_Change,12,Pig,different,1,1,,,
111,Linguistic_List1b_Source_Change,13,Police,same,0,1,,,
111,Linguistic_List1b_Source_Change,14,Pigeon,same,1,1,,,
111,Linguistic_List1b_Source_Change,15,Man,same,0,1,,,
111,Linguistic_List1b_Source_Change,16,Chicken,same,1,1,,,
111,Linguistic_List1b_Source_Change,17,Cow,same,0,1,,,
111,Linguistic_List1b_Source_Change,18,Butterfly,different,1,1,,,
111,Linguistic_List1b_Source_Change,19,Ghost,same,0,1,,,
111,Linguistic_List1b_Source_Change,20,Hamster,different,1,0,,,
111,Linguistic_List1b_Source_Change,21,Oldlady,same,0,1,,,
111,Linguistic_List1b_Source_Change,22,Horse,different,1,1,,,
111,Linguistic_List1b_Source_Change,23,Girl,same,0,1,,,
111,Linguistic_List1b_Source_Change,24,Fairy,different,1,1,,,
111,Linguistic_List1b_Source_Change,25,Helicopter,same,0,1,,,
111,Linguistic_List1b_Source_Change,26,Snake,different,1,1,,,
111,Linguistic_List1b_Source_Change,27,Car,same,0,1,,,
111,Linguistic_List1b_Source_Change,28,Beetle,different,1,1,,,
112,Linguistic_List1b_Goal_Change,1,Dolphin,same,1,1,,,
112,Linguistic_List1b_Goal_Change,2,Dog,same,0,1,,,
112,Linguistic_List1b_Goal_Change,3,Squirrel,same,1,1,,,
112,Linguistic_List1b_Goal_Change,4,Frog,same,1,1,,,
112,Linguistic_List1b_Goal_Change,5,Spider,different,1,1,,,
112,Linguistic_List1b_Goal_Change,6,Boy,same,0,1,,,
112,Linguistic_List1b_Goal_Change,7,Turtle,same,1,1,,,
112,Linguistic_List1b_Goal_Change,8,Bunny,different,1,1,,,
112,Linguistic_List1b_Goal_Change,9,Farmer,same,0,1,,,
112,Linguistic_List1b_Goal_Change,10,Witch,same,1,1,,,
112,Linguistic_List1b_Goal_Change,11,Cat,same,0,1,,,
112,Linguistic_List1b_Goal_Change,12,Pig,same,1,1,,,
112,Linguistic_List1b_Goal_Change,13,Police,same,0,1,,,
112,Linguistic_List1b_Goal_Change,14,Pigeon,different,1,1,,,
112,Linguistic_List1b_Goal_Change,15,Man,same,0,1,,,
112,Linguistic_List1b_Goal_Change,16,Chicken,different,1,1,,,
112,Linguistic_List1b_Goal_Change,17,Cow,same,0,1,,,
112,Linguistic_List1b_Goal_Change,18,Butterfly,different,1,1,,,
112,Linguistic_List1b_Goal_Change,19,Ghost,same,0,1,,,
112,Linguistic_List1b_Goal_Change,20,Hamster,different,1,1,,,
112,Linguistic_List1b_Goal_Change,21,Oldlady,same,0,1,,,
112,Linguistic_List1b_Goal_Change,22,Horse,different,1,1,,,
112,Linguistic_List1b_Goal_Change,23,Girl,same,0,1,,,
112,Linguistic_List1b_Goal_Change,24,Fairy,different,1,1,,,
112,Linguistic_List1b_Goal_Change,25,Helicopter,same,0,1,,,
112,Linguistic_List1b_Goal_Change,26,Snake,different,1,1,,,
112,Linguistic_List1b_Goal_Change,27,Car,different,0,1,,,
112,Linguistic_List1b_Goal_Change,28,Beetle,same,0,1,,,
113,Linguistic_List1a_Source_Change,1,Beetle,same,1,1,,,
113,Linguistic_List1a_Source_Change,2,Car,same,0,1,,,
113,Linguistic_List1a_Source_Change,3,Snake,different,1,1,,,
113,Linguistic_List1a_Source_Change,4,Helicopter,same,0,1,,,
113,Linguistic_List1a_Source_Change,5,Fairy,different,1,1,,,
113,Linguistic_List1a_Source_Change,6,Girl,same,0,1,,,
113,Linguistic_List1a_Source_Change,7,Horse,different,1,1,,,
113,Linguistic_List1a_Source_Change,8,Oldlady,different,0,1,,,
113,Linguistic_List1a_Source_Change,9,Hamster,same,1,1,,,
113,Linguistic_List1a_Source_Change,10,Ghost,different,0,1,,,
113,Linguistic_List1a_Source_Change,11,Butterfly,different,1,1,,,
113,Linguistic_List1a_Source_Change,12,Cow,same,0,1,,,
113,Linguistic_List1a_Source_Change,13,Chicken,different,1,1,,,
113,Linguistic_List1a_Source_Change,14,Man,different,0,1,,,
113,Linguistic_List1a_Source_Change,15,Pigeon,different,1,1,,,
113,Linguistic_List1a_Source_Change,16,Police,same,0,1,,,
113,Linguistic_List1a_Source_Change,17,Pig,different,1,1,,,
113,Linguistic_List1a_Source_Change,18,Cat,same,0,1,,,
113,Linguistic_List1a_Source_Change,19,Witch,different,1,1,,,
113,Linguistic_List1a_Source_Change,20,Farmer,same,0,1,,,
113,Linguistic_List1a_Source_Change,21,Bunny,same,1,1,,,
113,Linguistic_List1a_Source_Change,22,Turtle,different,1,1,,,
113,Linguistic_List1a_Source_Change,23,Boy,same,0,1,,,
113,Linguistic_List1a_Source_Change,24,Spider,different,1,1,,,
113,Linguistic_List1a_Source_Change,25,Frog,different,1,1,,,
113,Linguistic_List1a_Source_Change,26,Squirrel,different,1,1,,,
113,Linguistic_List1a_Source_Change,27,Dog,different,0,1,,,
113,Linguistic_List1a_Source_Change,28,Dolphin,different,1,1,,,
114,Linguistic_List1a_Goal_Change,1,Beetle,same,1,1,,,
114,Linguistic_List1a_Goal_Change,2,Car,same,0,1,,,
114,Linguistic_List1a_Goal_Change,3,Snake,same,1,1,,,
114,Linguistic_List1a_Goal_Change,4,Helicopter,same,0,1,,,
114,Linguistic_List1a_Goal_Change,5,Fairy,same,1,1,,,
114,Linguistic_List1a_Goal_Change,6,Girl,same,0,1,,,
114,Linguistic_List1a_Goal_Change,7,Horse,same,1,1,,,
114,Linguistic_List1a_Goal_Change,8,Oldlady,same,0,1,,,
114,Linguistic_List1a_Goal_Change,9,Hamster,same,1,1,,,
114,Linguistic_List1a_Goal_Change,10,Ghost,same,0,1,,,
114,Linguistic_List1a_Goal_Change,11,Butterfly,different,1,1,,,
114,Linguistic_List1a_Goal_Change,12,Cow,same,0,1,,,
114,Linguistic_List1a_Goal_Change,13,Chicken,same,1,1,,,
114,Linguistic_List1a_Goal_Change,14,Man,same,0,1,,,
114,Linguistic_List1a_Goal_Change,15,Pigeon,same,1,1,,,
114,Linguistic_List1a_Goal_Change,16,Police,different,0,1,,,
114,Linguistic_List1a_Goal_Change,17,Pig,different,1,1,,,
114,Linguistic_List1a_Goal_Change,18,Cat,same,0,1,,,
114,Linguistic_List1a_Goal_Change,19,Witch,same,1,1,,,
114,Linguistic_List1a_Goal_Change,20,Farmer,same,0,1,,,
114,Linguistic_List1a_Goal_Change,21,Bunny,different,1,1,,,
114,Linguistic_List1a_Goal_Change,22,Turtle,same,1,1,,,
114,Linguistic_List1a_Goal_Change,23,Boy,different,0,1,,,
114,Linguistic_List1a_Goal_Change,24,Spider,same,0,1,,,
114,Linguistic_List1a_Goal_Change,25,Frog,same,1,1,,,
114,Linguistic_List1a_Goal_Change,26,Squirrel,different,1,1,,,
114,Linguistic_List1a_Goal_Change,27,Dog,same,0,1,,,
114,Linguistic_List1a_Goal_Change,28,Dolphin,different,0,1,,,
115,Linguistic_List1a_Source_Change,1,Beetle,same,0,1,,,
115,Linguistic_List1a_Source_Change,2,Car,same,0,1,,,
115,Linguistic_List1a_Source_Change,3,Snake,different,1,1,,,
115,Linguistic_List1a_Source_Change,4,Helicopter,same,0,1,,,
115,Linguistic_List1a_Source_Change,5,Fairy,same,1,1,,,
115,Linguistic_List1a_Source_Change,6,Girl,same,0,1,,,
115,Linguistic_List1a_Source_Change,7,Horse,same,1,0,,,
115,Linguistic_List1a_Source_Change,8,Oldlady,different,0,1,,,
115,Linguistic_List1a_Source_Change,9,Hamster,same,0,1,,,
115,Linguistic_List1a_Source_Change,10,Ghost,same,0,1,,,
115,Linguistic_List1a_Source_Change,11,Butterfly,same,1,1,,,
115,Linguistic_List1a_Source_Change,12,Cow,different,0,1,,,
115,Linguistic_List1a_Source_Change,13,Chicken,different,0,1,,,
115,Linguistic_List1a_Source_Change,14,Man,same,0,1,,,
115,Linguistic_List1a_Source_Change,15,Pigeon,same,0,1,,,
115,Linguistic_List1a_Source_Change,16,Police,same,0,1,,,
115,Linguistic_List1a_Source_Change,17,Pig,different,0,1,,,
115,Linguistic_List1a_Source_Change,18,Cat,same,0,1,,,
115,Linguistic_List1a_Source_Change,19,Witch,same,0,1,,,
115,Linguistic_List1a_Source_Change,20,Farmer,same,0,1,,,
115,Linguistic_List1a_Source_Change,21,Bunny,different,0,1,,,
115,Linguistic_List1a_Source_Change,22,Turtle,different,0,0,,,
115,Linguistic_List1a_Source_Change,23,Boy,same,0,1,,,
115,Linguistic_List1a_Source_Change,24,Spider,different,0,1,,,
115,Linguistic_List1a_Source_Change,25,Frog,different,1,1,,,
115,Linguistic_List1a_Source_Change,26,Squirrel,same,0,1,,,
115,Linguistic_List1a_Source_Change,27,Dog,different,0,1,,,
115,Linguistic_List1a_Source_Change,28,Dolphin,same,0,0,,,
116,Linguistic_List1b_Goal_Change,1,Dolphin,same,1,1,"Not in same clause. ocean and some palm trees to the right. And then like a little wind turbine thing or what's called um, on the left. a little dolphin is just jumping around from the left to the right and got to the island. ",,
116,Linguistic_List1b_Goal_Change,2,Dog,same,0,1,,,
116,Linguistic_List1b_Goal_Change,3,Squirrel,different,1,1,,,
116,Linguistic_List1b_Goal_Change,4,Frog,same,1,1,not in same clause.  (there's )sort of water body of water with a boat on the left. the frog is jumping to a lily pad on the right,,
116,Linguistic_List1b_Goal_Change,5,Spider,same,1,1,not in same clause. I have some open door on the left and to the right of which a little spider standing and then it jumps into a basket on the right,,
116,Linguistic_List1b_Goal_Change,6,Boy,same,0,1,,,
116,Linguistic_List1b_Goal_Change,7,Turtle,different,1,1,,,
116,Linguistic_List1b_Goal_Change,8,Bunny,different,1,1,,,
116,Linguistic_List1b_Goal_Change,9,Farmer,different,0,1,,,
116,Linguistic_List1b_Goal_Change,10,Witch,different,1,1,,,
116,Linguistic_List1b_Goal_Change,11,Cat,different,0,1,,,
116,Linguistic_List1b_Goal_Change,12,Pig,same,1,1,,,
116,Linguistic_List1b_Goal_Change,13,Police,same,0,1,,,
116,Linguistic_List1b_Goal_Change,14,Pigeon,different,1,1,,,
116,Linguistic_List1b_Goal_Change,15,Man,same,0,1,,,
116,Linguistic_List1b_Goal_Change,16,Chicken,different,1,1,,,
116,Linguistic_List1b_Goal_Change,17,Cow,same,0,1,,,
116,Linguistic_List1b_Goal_Change,18,Butterfly,different,1,1,,,
116,Linguistic_List1b_Goal_Change,19,Ghost,different,0,1,,,
116,Linguistic_List1b_Goal_Change,20,Hamster,different,1,1,,,
116,Linguistic_List1b_Goal_Change,21,Oldlady,different,0,1,,,
116,Linguistic_List1b_Goal_Change,22,Horse,different,1,1,"I see like a staple in the back, right there's a horse in front of him. He was kind of walking walking over to the left where there was a well I think they're called I don't know maybe he's gonna drink water",,
116,Linguistic_List1b_Goal_Change,23,Girl,same,0,1,,,
116,Linguistic_List1b_Goal_Change,24,Fairy,different,1,1,,,
116,Linguistic_List1b_Goal_Change,25,Helicopter,same,0,1,,,
116,Linguistic_List1b_Goal_Change,26,Snake,different,1,1,,,
116,Linguistic_List1b_Goal_Change,27,Car,different,0,1,,,
116,Linguistic_List1b_Goal_Change,28,Beetle,different,1,1,,,
117,Linguistic_List1b_Source_Change,1,Dolphin,same,1,1,a windmill blew a Dolphin onto an island. ,,
117,Linguistic_List1b_Source_Change,2,Dog,same,0,1,,,
117,Linguistic_List1b_Source_Change,3,Squirrel,same,1,1,,,
117,Linguistic_List1b_Source_Change,4,Frog,different,1,1,,,
117,Linguistic_List1b_Source_Change,5,Spider,different,1,1,,,
117,Linguistic_List1b_Source_Change,6,Boy,same,0,1,,,
117,Linguistic_List1b_Source_Change,7,Turtle,different,1,1,,,
117,Linguistic_List1b_Source_Change,8,Bunny,different,1,1,,,
117,Linguistic_List1b_Source_Change,9,Farmer,same,0,1,,,
117,Linguistic_List1b_Source_Change,10,Witch,different,1,1,,,
117,Linguistic_List1b_Source_Change,11,Cat,same,0,1,,,
117,Linguistic_List1b_Source_Change,12,Pig,different,1,1,,,
117,Linguistic_List1b_Source_Change,13,Police,same,0,1,,,
117,Linguistic_List1b_Source_Change,14,Pigeon,different,1,1,,,
117,Linguistic_List1b_Source_Change,15,Man,different,0,1,,,
117,Linguistic_List1b_Source_Change,16,Chicken,different,1,1,,,
117,Linguistic_List1b_Source_Change,17,Cow,different,0,1,,,
117,Linguistic_List1b_Source_Change,18,Butterfly,different,1,1,,,
117,Linguistic_List1b_Source_Change,19,Ghost,same,0,1,,,
117,Linguistic_List1b_Source_Change,20,Hamster,different,1,1,,,
117,Linguistic_List1b_Source_Change,21,Oldlady,same,0,1,,,
117,Linguistic_List1b_Source_Change,22,Horse,different,1,1,,,
117,Linguistic_List1b_Source_Change,23,Girl,same,0,1,,,
117,Linguistic_List1b_Source_Change,24,Fairy,different,1,1,,,
117,Linguistic_List1b_Source_Change,25,Helicopter,different,0,1,,,
117,Linguistic_List1b_Source_Change,26,Snake,different,1,1,,,
117,Linguistic_List1b_Source_Change,27,Car,different,0,1,,,
117,Linguistic_List1b_Source_Change,28,Beetle,same,1,1,,,
118,Linguistic_List2a_Source_Change,1,Beetle,same,1,1,,,
118,Linguistic_List2a_Source_Change,2,Car,same,0,1,,,
118,Linguistic_List2a_Source_Change,3,Snake,different,1,1,,,
118,Linguistic_List2a_Source_Change,4,Helicopter,same,0,1,,,
118,Linguistic_List2a_Source_Change,5,Fairy,different,1,1,,,
118,Linguistic_List2a_Source_Change,6,Girl,same,0,1,,,
118,Linguistic_List2a_Source_Change,7,Horse,different,1,1,,,
118,Linguistic_List2a_Source_Change,8,Oldlady,same,0,1,,,
118,Linguistic_List2a_Source_Change,9,Hamster,different,1,1,,,
118,Linguistic_List2a_Source_Change,10,Ghost,same,0,1,,,
118,Linguistic_List2a_Source_Change,11,Butterfly,different,1,1,,,
118,Linguistic_List2a_Source_Change,12,Cow,same,0,1,,,
118,Linguistic_List2a_Source_Change,13,Chicken,different,1,1,,,
118,Linguistic_List2a_Source_Change,14,Man,different,0,1,,,
118,Linguistic_List2a_Source_Change,15,Pigeon,same,1,1,,,
118,Linguistic_List2a_Source_Change,16,Police,same,0,1,,,
118,Linguistic_List2a_Source_Change,17,Pig,same,1,1,,,
118,Linguistic_List2a_Source_Change,18,Cat,same,0,1,,,
118,Linguistic_List2a_Source_Change,19,Witch,same,1,1,,,
118,Linguistic_List2a_Source_Change,20,Farmer,same,0,1,,,
118,Linguistic_List2a_Source_Change,21,Bunny,different,1,1,,,
118,Linguistic_List2a_Source_Change,22,Turtle,different,1,1,,,
118,Linguistic_List2a_Source_Change,23,Boy,same,0,1,,,
118,Linguistic_List2a_Source_Change,24,Spider,different,1,1,,,
118,Linguistic_List2a_Source_Change,25,Frog,same,1,1,,,
118,Linguistic_List2a_Source_Change,26,Squirrel,different,1,1,,,
118,Linguistic_List2a_Source_Change,27,Dog,same,1,1,,,
118,Linguistic_List2a_Source_Change,28,Dolphin,different,1,1,Source as modifier? ,,
